TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2017-10-12 14:58:15.434,-0.05139051464130968,0.5362498073656963,1.201845109915483,0.7939874078113515,0.2733402737586003,0.1507907293326809,0.6807979578658619,0.4739404273675932,0.8920936571206144,0.001035122671501491,0.9172019207651581,0.9269698062523493,0.4646337904981241,0.115278406327001,0.4838797096929927,0.211044467108378,0.4207830803138821,-0.3171382166740545,-0.1722538036314164,-0.09356293335967192,822.3809523809524,873.5531135531136,832.4542124542124,838.901098901099,838.901098901099,-0.092407,0.145569,0.983887,-0.650482,1.502838,2.160797,1,1,1,1,1,5.125000
2017-10-12 14:58:16.432,0.2865603394627521,0.656804572148342,1.561937111211992,0.5710639251597524,0.4126806837839568,-0.02596459770518206,1.143210776938403,0.4847541261484509,0.8308126612613855,-0.03231437183012428,1.320664644307702,0.8105022983981139,0.4424541420383659,0.08079642222337592,0.6642012684145014,0.0524951872600713,0.342004155864772,-0.214723457173146,0.2597233088724736,-0.1383903188169384,828.4249084249085,855.4212454212454,824.3956043956044,843.7362637362637,951.3186813186813,-0.088318,0.144226,0.986633,-0.553284,2.063599,2.257996,1,1,1,1,1,5.125000
2017-10-12 14:58:17.432,0.5207558349169767,0.4012652749797814,1.452740335190497,0.3295440055149933,0.462413563425718,0.0555773741102691,1.187126234305075,0.3338594181847666,1.01803823358074,0.3290829344049107,1.243965683008804,0.7835279622675907,0.5000034070392577,0.1493880011764408,0.4541079531182614,0.06080770119682497,0.4163245578543544,-0.1559185787961115,0.4580688936598296,-0.1426858245345149,860.2564102564103,855.0183150183151,833.2600732600733,845.7509157509157,883.2234432234433,-0.090637,0.138855,0.986267,-0.665436,1.839294,1.779480,1,1,1,1,1,5.125000
2017-10-12 14:58:18.432,1.342710991238155,0.6761426131749608,1.517124547986106,0.3850483491782303,0.8931137330189743,0.3658101202022164,0.8116568101125321,0.3830638223202205,1.00850727414643,0.5273668146776049,0.7035109598762276,0.9107737872724384,0.5305873683903201,0.1579792252626681,0.4856066650794906,0.1088454971105837,0.679483345840557,-0.1477894141827785,0.1631395216481416,-0.1214515482544285,853.0036630036631,866.3003663003664,853.8095238095239,859.4505494505495,860.6593406593407,-0.081238,0.143677,0.984680,-1.278534,1.921539,2.138367,1,1,1,1,1,5.125000
2017-10-12 14:58:19.433,0.5685346746973631,0.5771765377838048,0.7119417294496004,0.4588961055447764,0.3381935487451163,0.3056107262104152,0.06753396663448502,0.1230637376074973,0.7814944343477866,0.3604085166569413,0.4454214244232709,0.4690395676540917,0.3640583117531109,0.1911567946400501,0.232252373120248,0.05453606881584908,0.5484624163977062,-0.1951531249595609,0.003688566875608329,-0.1571448189583904,859.8534798534798,850.5860805860806,867.9120879120879,859.047619047619,879.5970695970697,-0.082947,0.140381,0.985413,-0.672913,2.048645,2.011261,1,1,1,1,1,5.125000
2017-10-12 14:58:19.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:20.432,0.2137101023286376,0.6102571163797899,0.8975415194599812,0.4645973375366961,-0.107564633837595,0.09328553162298185,0.2164057627632559,0.1727703521488518,0.8182475887397852,0.3477909513979539,0.5206913899720058,0.9033009096241676,0.3541370466003786,0.3155743694646833,0.2683409132773847,-0.01226898289647626,0.6497933293364608,-0.1134640982234842,-0.01227190080825192,-0.08575971037927278,848.974358974359,857.032967032967,856.2271062271062,851.3919413919414,909.0109890109891,-0.078674,0.143188,0.984741,0.553284,2.788849,2.886047,1,1,1,1,1,5.125000
2017-10-12 14:58:21.430,0.5635243319997455,0.3524117912830442,0.8633699729241052,0.4370225036510449,0.322127624062321,0.1376663767040528,0.30788480145398,0.07325597936831661,0.6564674632271359,0.3660387300403463,0.4704844092856665,0.7982588638980472,0.4722769463391268,0.09382666684902771,0.5223932007591411,0.08779571071224697,0.4519772551888958,-0.3121876116688713,0.1100734061922125,-0.09044834973028443,841.3186813186813,859.4505494505495,842.5274725274726,852.6007326007326,863.0769230769231,-0.075806,0.144653,0.987183,-0.867310,1.173859,1.899109,1,1,1,1,1,5.109375
2017-10-12 14:58:22.430,0.4998691392155246,0.6863967218859116,1.254313758024001,0.2939179667170636,0.3681340327088568,0.2371196539456001,0.3079841393764043,0.008301394195437175,0.8461169707616304,0.394224294358394,0.4933446616516228,0.8253955465192476,0.3811492519208424,0.1043753859925856,0.5282051184754613,0.09073057677232522,0.4410672535053335,-0.3617066704715388,-0.0123462353702322,-0.1541523382931119,830.4395604395604,840.5128205128206,863.4798534798535,832.4542124542124,928.3516483516484,-0.086182,0.151123,0.984924,-0.755157,1.839294,2.190704,1,1,1,1,1,5.109375
2017-10-12 14:58:23.445,0.2333206736172372,0.9866149357738895,0.8790780345629836,0.4674187528196472,0.1951482013382761,0.4356076151387736,0.3062825952181002,0.1287991676357919,1.062619317798251,0.2507293429875828,0.530476004678101,0.7707474797407198,0.528035139692365,0.1276184012638341,0.4168805904929999,0.1977996765636746,0.4831842220905664,-0.4376954294993463,-0.05254568596961834,-0.241711720396247,819.1575091575091,1013.369963369963,852.1978021978023,836.8864468864469,830.4395604395604,-0.080078,0.153992,0.985901,-0.545807,2.355194,2.489777,1,1,1,1,1,5.109375
2017-10-12 14:58:24.442,0.03528583845576474,1.116223701490344,0.9167522590674912,0.5179012554312136,0.121072068381584,0.509668531040141,0.3613615220515207,0.347565578185668,1.034899360956819,0.1666771221185876,0.4809853667133827,0.8286765064515802,0.5538462994507242,0.1743172173885069,0.5641462416819562,0.2241113721689855,0.2395574129660143,-0.3539822187240324,0.05948740882429859,-0.09573784963204142,829.6336996336996,869.1208791208792,836.8864468864469,848.974358974359,861.8681318681319,-0.082703,0.150146,0.986694,-0.755157,2.100983,2.594452,1,1,1,1,1,5.109375
2017-10-12 14:58:25.430,0.3661899279276364,1.300621246393935,0.5282899780760787,0.7097249261460732,0.02138999277001143,0.440726437870716,0.2551802625541388,0.4487207582834298,0.6889600767933775,0.6387232606963688,0.4725025874080166,0.6745539280264586,0.4743114482462439,0.3213272980051838,0.2371812684690121,0.01896365158896235,0.1266331048635187,-0.1968426594249671,-0.0007492508304423757,-0.1638029419232002,888.0586080586081,832.0512820512821,843.3333333333334,887.6556776556777,947.2893772893773,-0.061157,0.145264,0.988525,-1.009369,2.549591,1.958923,1,1,1,1,1,5.109375
2017-10-12 14:58:25.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:26.431,0.516808926215929,1.582790393877021,0.6615353172595125,0.6712718890623767,-0.1463629676917115,0.8070621341367605,0.375522860165139,0.2417869948331809,0.5851660979178636,0.5879320043721759,0.9277651316903291,0.6282090370146776,0.5238674263242716,0.2301667644219496,0.3721359198132435,0.02746253762002145,0.2349597440347173,-0.1078657866538105,-0.0554708208936534,-0.2862433393248853,846.959706959707,820.3663003663004,846.959706959707,846.5567765567765,863.4798534798535,-0.066528,0.150146,0.987122,-0.246735,2.370148,2.818756,1,1,1,1,1,5.109375
2017-10-12 14:58:27.440,0.5126104398792496,2.013076182857191,0.6096510951652002,0.2536934657450647,0.3653833388493288,1.083204070099147,0.3518289131973065,0.3688688148600191,1.163082761789892,0.6714085334689349,0.8658006738030015,0.7024815515298204,0.4969470168828364,0.1453701466116125,0.2125646082087333,0.2245263458040464,0.2346860211716139,-0.1939346516973476,-0.009574016001741469,-0.4002257421568511,825.6043956043957,855.4212454212454,844.5421245421246,854.6153846153846,874.7619047619048,-0.059387,0.152954,0.988831,-0.209351,2.579498,3.058014,1,1,1,1,1,5.109375
2017-10-12 14:58:28.435,1.131164293624134,1.810586964499826,0.8893969809143504,0.9780841205811593,0.8218803998823719,0.9773274051477421,0.9350508310118412,0.82537911973575,1.193566621344944,0.7107595954101108,0.6449851060877578,0.9906435613246632,0.5382099591058862,0.174536181546321,0.424570269423355,0.3167250723932974,0.2283397237119189,-0.1479063737928966,0.06670704457953115,-0.3465993968729649,825.6043956043957,836.8864468864469,847.3626373626374,830.0366300366301,927.948717948718,-0.061035,0.154724,0.989563,-0.530853,2.295380,2.115936,1,1,1,1,1,5.109375
2017-10-12 14:58:29.434,1.061240008763501,1.363675417581768,0.9395078808028851,0.9764566338868622,0.8552996471031474,0.810948251669399,0.9352938796137243,0.8435438824889521,1.061334757049772,0.383883334047223,0.8162069266846824,1.087656357276364,0.4122913965861982,0.1692224251020423,0.5125223248246695,0.3712787388404821,0.4881219423866974,-0.01545686552533565,-0.003863515179427068,-0.2153327454543282,830.0366300366301,826.8131868131868,860.6593406593407,819.96336996337,861.8681318681319,-0.057556,0.156250,0.988464,-0.777588,2.100983,2.250519,1,1,1,1,1,5.109375
2017-10-12 14:58:30.437,0.5504247718515186,0.7435875713154152,1.062758345431304,0.7379882110528089,0.5469191426671466,0.241885353741678,0.4262554221509063,0.5764484725017869,0.8282404124120215,0.5562755621748464,0.6004196066562923,0.9869358027154415,0.2446774444023224,0.09799535197858485,0.3058104787414076,0.210209599692401,0.4000557062649595,-0.05240137507895723,-0.0121866591664755,-0.1934511833670243,828.4249084249085,857.8388278388279,859.047619047619,861.4652014652015,888.8644688644689,-0.050598,0.151917,0.987122,-0.904694,1.674805,2.415009,1,1,1,1,1,5.109375
2017-10-12 14:58:31.434,1.008533063726753,1.419642264424113,1.498861351643418,1.37171645651893,0.796510253799248,0.6901222366650215,0.7000120806570671,0.758372714156454,0.8929778764063162,1.083667345117984,0.6777992780944554,1.136469021256054,0.4040848937571841,0.472159802694817,0.4410239650893263,0.3079479353231606,0.4904958852968186,0.03624402968590167,0.04467286164818982,-0.07140764168222362,915.0549450549451,871.1355311355312,711.978021978022,770,875.1648351648352,-0.042542,0.150879,0.992493,-0.493469,1.091614,1.637421,1,1,1,1,1,5.078125
2017-10-12 14:58:31.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:32.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2017-10-12 14:58:32.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:32.432,1.217268169124518,1.663059330285259,1.620592533168018,1.588874821478421,0.9054433179478578,0.829419226408819,0.8566559603868122,0.9114551057642241,0.8727666489405084,1.083667345117984,0.6777992780944554,1.136469021256054,0.5063547246812188,0.6576294655099971,0.5486540649512899,0.3472057129194889,0.5335129838972519,0.1357865139116823,0.05442924620012618,-0.02230166139478067,813.919413919414,1213.223443223443,1336.520146520146,820.3663003663004,830.4395604395604,-0.047180,0.156128,0.987061,-0.433655,3.902893,2.878571,1,1,1,4,1,5.078125
2017-10-12 14:58:32.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:33.440,1.217268169124518,1.663059330285259,1.620592533168018,1.588874821478421,0.9054433179478578,0.829419226408819,0.8566559603868122,0.9114551057642241,0.8727666489405084,1.083667345117984,0.6777992780944554,1.136469021256054,0.5063547246812188,0.6576294655099971,0.5486540649512899,0.3472057129194889,0.5335129838972519,0.1357865139116823,0.05442924620012618,-0.02230166139478067,907.8021978021978,947.2893772893773,845.3479853479854,862.6739926739926,915.8608058608058,-0.040039,0.152039,0.988953,-0.515900,2.661743,1.943970,1,2,1,1,2,5.078125
2017-10-12 14:58:34.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:34.431,1.217268169124518,1.728181751582682,1.620592533168018,0.9217501883222131,0.9054433179478578,0.4974788392957852,0.8566559603868122,0.1893343547589088,0.8727666489405084,0.4909697256806095,0.6777992780944554,0.4719772408678045,0.5063547246812188,0.4278893339443475,0.5486540649512899,0.5604786258352542,0.5335129838972519,-0.05195733506544564,0.05442924620012618,0.7696204855523765,686.996336996337,956.1538461538462,866.3003663003664,760.7326007326008,887.6556776556777,-0.054382,0.148682,0.981018,2.302856,1.286011,6.998291,1,1,1,1,1,5.078125
2017-10-12 14:58:35.442,1.217268169124518,1.728181751582682,1.620592533168018,0.9217501883222131,0.9054433179478578,0.4974788392957852,0.8566559603868122,0.1893343547589088,0.8727666489405084,0.4909697256806095,0.6777992780944554,0.4719772408678045,0.5063547246812188,0.4278893339443475,0.5486540649512899,0.5604786258352542,0.5335129838972519,-0.05195733506544564,0.05442924620012618,0.7696204855523765,855.8241758241759,784.9084249084249,774.0293040293041,843.7362637362637,791.7582417582418,-0.030151,0.155579,1.003235,-2.564545,-1.076660,-0.411224,1,1,1,4,1,5.078125
2017-10-12 14:58:36.431,1.598672926864697,1.728181751582682,1.620592533168018,1.075689394323108,0.6335382863692648,0.4974788392957852,0.8566559603868122,0.6552745792403872,0.9576839756478142,0.4909697256806095,0.6777992780944554,0.9640395834905536,0.7350073643461682,0.4278893339443475,0.5486540649512899,0.4507375238353211,0.8316083953211983,-0.05195733506544564,0.05442924620012618,0.8103985039008037,903.3699633699634,858.2417582417582,779.6703296703297,879.1941391941392,904.5787545787546,-0.051941,0.179016,0.983887,0.613098,0.613098,0.194397,1,1,1,1,1,5.078125
2017-10-12 14:58:37.445,1.603124511182406,1.630877070212744,1.641994824664685,0.7681746757916172,0.6577651846659506,1.270008257605846,0.9209516644983026,0.2000631157076969,0.7686288468366962,0.5644409361174879,0.9098926225626146,0.9731438030412412,0.6101591119599568,-0.0858180278652346,0.2703276396680798,0.4637426567912777,1.040495605478975,0.03297263022524236,-0.09194348667550985,0.8540562973540357,876.3736263736264,838.901098901099,816.3369963369963,870.7326007326008,906.1904761904763,-0.036316,0.177002,0.983643,-0.553284,2.295380,1.809387,1,1,1,1,1,5.078125
2017-10-12 14:58:38.442,1.322925193294264,1.415702203649301,1.387900148931593,0.8855339676192198,0.4393921914844009,0.9036618237768761,0.7134476821490507,0.4018359978792508,0.5959134525873655,0.7195409612214988,0.8945038749318117,0.5776390673329388,0.7870804750476622,0.1752696099259889,0.1994568911060438,0.6408999489221919,1.158028768996137,0.1725114077773791,-0.1321053073553584,0.8929312291887024,862.6739926739926,836.8864468864469,809.0842490842491,852.1978021978023,836.4835164835165,-0.025574,0.193054,0.996643,1.084137,1.128998,-0.912170,1,1,1,1,1,5.078125
2017-10-12 14:58:39.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:39.441,1.060020569774386,1.183520161243828,0.5702236416910609,0.6391154867650465,0.4798600357545773,0.5141631099983207,0.3451621131979501,0.2531552140302446,0.8147786081729456,0.7339919513446875,0.3066481010756294,0.6522092471685512,0.8587533355136109,0.07830241625235244,-0.08085132063476676,0.6908375274477476,1.177041591820623,-0.1391335907634939,-0.2155001965394381,0.9282032053020771,904.981684981685,823.992673992674,843.3333333333334,894.1025641025641,903.3699633699634,-0.041931,0.168396,0.986206,-0.897217,2.796326,2.325287,1,1,1,1,1,5.078125
2017-10-12 14:58:40.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:40.433,1.031957940115528,1.016043349612144,1.099613458596552,0.5663116020301883,0.5481240553234669,0.6375310588772217,0.6184091684308054,0.2168257117978395,0.799986316621936,0.6660351751096091,0.4508461564404846,0.2013911562175968,0.8827137147452548,0.2653441172467728,-0.00700485512150779,0.6419804141913492,1.221086250108785,-0.2637281315540606,-0.2653715368168317,1.013548850362564,947.6923076923077,870.3296703296703,784.1025641025641,926.3369963369963,921.9047619047619,-0.020447,0.162476,0.989990,-2.998199,1.794434,0.186920,1,1,1,1,1,5.078125
2017-10-12 14:58:41.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:41.443,0.9497357058318427,1.311617922892281,1.39827059923751,0.5699067554790214,0.5894980816093913,0.9898033386955443,0.8418099915412406,0.2448010996151631,0.7926093381266865,0.6617140349755818,0.402424010337317,0.1971064002583752,0.8964793416639,0.3540924711968478,0.127267293612736,0.582081457344593,1.215437036756791,-0.1097047346507605,-0.347052391350721,1.056920003211684,890.4761904761905,850.989010989011,778.8644688644689,894.1025641025641,846.959706959707,-0.030640,0.147644,0.987732,-1.218719,3.237457,1.846771,1,1,2,1,1,5.046875
2017-10-12 14:58:42.432,1.172517594163686,1.311617922892281,1.638096267486865,1.165476885577204,0.7087803619882003,0.9898033386955443,0.8943547832393401,0.744743406050739,1.035091469943991,0.6617140349755818,0.6924703722406039,0.919511972700968,0.7370335720185075,0.3540924711968478,0.3676204656582093,0.6254095751122607,1.103920579219234,-0.1097047346507605,-0.3619634484406855,0.676542899004785,834.0659340659341,801.8315018315019,787.7289377289378,826.4102564102565,904.981684981685,-0.029724,0.145142,0.987854,-0.463562,2.474823,1.943970,1,1,1,1,1,5.046875
2017-10-12 14:58:43.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:43.430,1.148992842045013,0.7677204682943772,1.215201856046372,1.055275819647669,0.7290309127402079,0.1659394540781785,0.4235048879896132,0.5675688987915619,1.062218574559127,0.2625282246146023,0.4476378167762672,0.919511972700968,0.8053422571206086,0.06568375916032866,0.1152656418706781,0.5247195041905244,1.019158082657702,-0.2122056426656308,-0.4961035182786116,0.6474582633489393,853.4065934065934,797.8021978021978,820.3663003663004,852.6007326007326,863.0769230769231,-0.012939,0.145874,0.989990,-0.000000,1.861725,2.781372,1,1,1,1,1,5.046875
2017-10-12 14:58:44.430,1.339101700066358,0.7586465654864208,0.9060329964094311,0.9586530153423277,0.7878878768594654,0.2923439010591283,0.6254711793641164,0.6857323467672937,0.6743269741967945,0.1816054276007601,0.4272242827270374,0.7254818463696538,0.8140268960718678,0.0431480569934644,0.1133778511002415,0.2686079960639445,1.087988853366051,-0.0906016340719269,-0.5108539313900878,0.4718586580291024,828.4249084249085,811.5018315018315,848.1684981684982,844.1391941391942,867.9120879120879,-0.009460,0.150085,0.987732,-0.807495,1.727142,1.891632,1,1,1,1,1,5.046875
2017-10-12 14:58:45.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:45.430,1.042748533223038,0.8256641355002137,1.000050990531645,0.8809694480489183,0.4900044753172669,0.1312820791149185,0.7322748239702168,0.4950266829822563,0.7589012739034183,0.06985910130602369,0.7907358379136947,0.8288844374021854,0.7332912431102245,0.1084632291447688,0.2187134247593033,0.2865957435716527,1.185707222461853,-0.03679636017004039,-0.3603687795134576,0.3864646092816443,819.96336996337,845.3479853479854,834.0659340659341,841.3186813186813,938.8278388278388,-0.011841,0.146973,0.991333,-0.560760,1.704712,2.272949,1,1,1,1,1,5.046875
2017-10-12 14:58:46.438,0.9451384855871355,1.580516623000281,1.669832700516297,1.16551474446417,0.3484290284048061,0.7956640807294258,0.7950096273113351,0.3833943380025322,0.6212075311568513,1.068850522034571,0.8547577992848298,0.4229163470056023,0.5598085283316842,0.3976457525363729,0.525946784221706,0.3357401237089265,1.176274754286219,-0.4600348180745051,-0.2039826403048882,0.3845500029638654,819.1575091575091,998.8644688644689,839.7069597069598,848.974358974359,869.1208791208792,-0.013855,0.149963,0.992188,-0.485992,2.878571,2.706604,1,1,1,1,1,5.046875
2017-10-12 14:58:46.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:47.439,0.7926321445651947,1.674001500890014,1.234859078766869,1.16551474446417,0.1892169488256652,0.7942101199031791,0.8226518676018885,0.3833943380025322,0.5404314994951795,0.4883598126961478,0.6336932940450097,0.4229163470056023,0.6666513868232594,0.01712291428096608,0.7668969656986956,0.3357401237089265,0.9093809518285231,-0.683383386071954,0.2323183976632422,0.3845500029638654,846.959706959707,884.0293040293041,844.5421245421246,845.7509157509157,804.2490842490843,-0.014099,0.146118,0.986877,-0.089722,4.015045,2.392578,1,1,1,1,1,5.046875
2017-10-12 14:58:48.432,0.9835415573589322,1.12559344009884,0.922872077524408,0.5888250356396103,0.6058614466989574,0.4295733867338121,0.5242217095541654,0.5161779555857432,1.155717357932818,0.3654327818376063,0.7190447683991683,0.941835387817107,0.9443571849274522,-0.1007983444783948,0.5156080003189378,0.2518735181514126,0.8630768163874469,-0.349727382284906,0.03410082343782556,0.2156982960458949,831.2454212454213,860.6593406593407,848.1684981684982,842.5274725274726,934.3956043956044,-0.010437,0.147034,0.988770,-0.687866,1.689758,2.257996,1,1,1,1,1,5.046875
2017-10-12 14:58:49.432,1.044013405221636,1.08963119352899,0.6493688802764082,0.4387910296909928,0.6191741857711873,0.4284898347059278,0.178811161975384,0.292344079943128,1.105319795825806,0.427758512492895,0.5505047397414956,0.9148049175157525,0.8380217824590522,-0.0636876328921841,0.1321784315306234,0.1323020621882496,0.9470330378434713,-0.4190090917017986,-0.3850458549496513,0.2506367777492355,724.8717948717949,839.3040293040293,846.959706959707,770.8058608058608,826.007326007326,-0.007568,0.144897,0.990295,-0.710297,2.616882,2.093506,1,1,1,1,1,5.046875
2017-10-12 14:58:49.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:50.431,1.290003700586965,1.048102130813283,0.782609046550364,0.4555153378175004,0.5493956004347731,0.5560730031639014,0.3273581988188408,0.01281124904430338,0.9262107614165636,0.3430374088873555,0.4508895372568532,0.4786430997069802,0.542835100301968,-0.03502140073085881,0.08892480482842574,0.1117864559281149,1.123788658211583,-0.311065132581991,-0.3193958293582252,0.27010213055677,760.7326007326008,906.1904761904763,846.5567765567765,844.1391941391942,854.2124542124542,-0.012451,0.147217,0.988281,-0.732727,2.198181,2.018738,1,1,1,1,1,5.046875
2017-10-12 14:58:51.431,1.878596533700718,1.127039891856532,0.4185376002287867,1.721422431655901,0.8951352105730654,0.6342138816578163,0.1458380701048953,0.5633266083535837,0.893906429443165,0.2798083078890915,0.3769944590677538,0.7443395898213149,0.7081935779389917,-0.06815096769039049,0.005618251263500152,0.4570581706469678,1.004148634294455,-0.2840388125583527,-0.3625716719179414,0.2812149465598854,805.0549450549451,724.4688644688645,842.9304029304029,842.9304029304029,920.2930402930403,-0.013184,0.145142,0.987610,-0.852356,1.973877,1.801910,1,1,1,1,1,5.015625
2017-10-12 14:58:52.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:52.445,1.912637666728316,1.127039891856532,0.3862844272314012,1.831597667435396,0.768379774929869,0.6342138816578163,0.07784652924116971,0.5655375088682699,0.8208091674044891,0.2798083078890915,0.1782499240124798,0.7878522560665783,0.7551391904180139,-0.06815096769039049,0.09687357480967444,0.3539128933596702,0.9317565050458448,-0.2840388125583527,-0.3981774215024518,0.3192448950063465,806.2637362637363,876.3736263736264,840.5128205128206,844.5421245421246,825.2014652014652,-0.008545,0.145691,0.993591,-0.553284,2.033691,2.115936,1,1,1,1,1,5.015625
2017-10-12 14:58:53.446,0.8446287034961603,1.305894627800818,0.2848394688300707,0.6615564175762936,0.614958843470818,0.6264953412752748,-0.2693415340625409,0.1883164362528328,0.6071900764635143,0.3695056990685642,0.4274215753469097,0.751788528190698,0.7438952296291229,-0.1248541734630264,0.1611939477976247,0.2823848904157995,0.8547480412039165,-0.4838329101921045,-0.3158588039997764,0.2006532716677842,823.1868131868132,858.2417582417582,844.9450549450549,873.1501831501831,839.7069597069598,-0.005432,0.145386,0.990540,-0.770111,1.929016,2.220612,1,1,1,1,1,5.015625
2017-10-12 14:58:53.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:53.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:54.442,1.068248353485225,1.242315253137821,0.02274986293008693,0.5270382219147605,0.9108515196522761,0.6638721323654081,0.009385789335455514,0.1830598654741585,0.7975667634099981,0.6184314655396062,0.5304692617670869,0.6123500364085999,0.7794821136769245,-0.04907177674423391,0.1292586924387857,0.3071060829153543,0.7906730284970996,-0.4252032464766557,-0.2971883900053073,0.2095289749936439,853.8095238095239,863.0769230769231,834.8717948717949,875.1648351648352,932.3809523809524,-0.007446,0.140015,0.992554,-2.018738,2.691650,-0.994415,1,1,1,1,1,5.015625
2017-10-12 14:58:54.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:55.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:55.439,1.137800252433493,1.328718915996388,0.814410534468043,0.5270382219147605,0.9833736808617364,0.4919607806147619,0.3206195882079423,0.1830598654741585,0.7975667634099981,0.3454955155195395,0.2934398025708711,0.6123500364085999,0.7787757957629282,-0.01132872132665566,0.1108186787435988,0.3071060829153543,0.7725331761794166,-0.2315014971738736,-0.4063749529663924,0.2095289749936439,818.3516483516484,854.6153846153846,840.9157509157509,843.7362637362637,822.7838827838829,-0.015625,0.140198,0.992798,-0.643005,3.603821,1.577606,1,1,1,1,1,5.015625
2017-10-12 14:58:55.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:56.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:56.435,1.137800252433493,0.68464590725642,0.8878518007677213,0.5270382219147605,0.9833736808617364,0.3024103784577419,0.2785231135211934,0.1830598654741585,0.7975667634099981,0.2723719718771475,0.2146039327486579,0.6123500364085999,0.7787757957629282,0.05863299524780945,0.1361894882941208,0.3071060829153543,0.7725331761794166,-0.205932712165853,-0.3475687527551447,0.2095289749936439,814.7252747252747,864.6886446886447,836.0805860805862,850.1831501831502,788.1318681318681,-0.007751,0.133057,0.987427,-0.740204,1.622467,1.637421,1,2,1,1,2,5.015625
2017-10-12 14:58:57.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-10-12 14:58:57.431,1.137800252433493,0.9290750310064638,0.4853121269355843,0.5270382219147605,0.9833736808617364,0.259552553703943,-0.08298760534498967,0.1830598654741585,0.7975667634099981,0.3999792220618105,0.3880282920529112,0.6123500364085999,0.7787757957629282,-0.004387954189530117,0.0003264206677020275,0.3071060829153543,0.7725331761794166,-0.4085507785231188,-0.142587657345497,0.2095289749936439,826.8131868131868,856.2271062271062,834.8717948717949,831.6483516483516,894.908424908425,-0.030701,0.120361,0.990906,0.074768,3.671112,2.474823,1,2,1,1,2,5.015625
2017-10-12 14:58:58.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
